date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:35	575/575	---M--	200	added ('OK')	text/plain	etag:%22660f9814-23f%22	https://www.iplt20.com/robots.txt		(from )
10:31:36	128314/128314	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:59:30%20GMT	https://www.iplt20.com/	C:/My%20Web%20Sites/ipl/www.iplt20.com/index.html	(from )
10:31:36	221727/221727	---M--	200	added ('OK')	image/png	etag:%226606c94e-3621f%22	https://www.iplt20.com/assets/images/ipl-share-img.png	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/ipl-share-img.png	(from https://www.iplt20.com/)
10:31:37	163221/163221	---M-Z	200	added ('OK')	text/css	etag:%2264245928-27d95+br+gzip%22	https://www.iplt20.com/assets/css/bootstrap-5.1.3.min.css?v=1.7.54	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/css/bootstrap-5.1.3.min65d8.css	(from https://www.iplt20.com/)
10:31:37	230644/230644	---M--	200	added ('OK')	application/octet-stream	etag:%2297d61ef8f61f907a45ed14728ae31db4%22	https://documents.iplt20.com/bcci/articles/1730381980_IPL%20_%20Thumbnail.PNG	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/articles/1730381980_IPL%20_%20Thumbnail.PNG	(from https://www.iplt20.com/)
10:31:37	236455/236455	---M--	200	added ('OK')	application/octet-stream	etag:%22243bd224f43e58100dcf02e19ff9c0c3%22	https://documents.iplt20.com/bcci/articles/1727543824_IPL%20_%20Thumbnail.PNG	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/articles/1727543824_IPL%20_%20Thumbnail.PNG	(from https://www.iplt20.com/)
10:31:38	102748/102748	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2012:35:57%20GMT	https://brightcove.iplt20.com/output/input/6354009503112-1718541355.jpg	C:/My%20Web%20Sites/ipl/brightcove.iplt20.com/output/input/6354009503112-1718541355.jpg	(from https://www.iplt20.com/)
10:31:38	100383/100383	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2011:39:56%20GMT	https://brightcove.iplt20.com/output/input/6353752403112-1718537994.jpg	C:/My%20Web%20Sites/ipl/brightcove.iplt20.com/output/input/6353752403112-1718537994.jpg	(from https://www.iplt20.com/)
10:31:39	67861/67861	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2011:29:56%20GMT	https://brightcove.iplt20.com/output/input/6353750493112-1718537394.jpg	C:/My%20Web%20Sites/ipl/brightcove.iplt20.com/output/input/6353750493112-1718537394.jpg	(from https://www.iplt20.com/)
10:31:39	79395/79395	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2011:26:13%20GMT	https://brightcove.iplt20.com/output/input/6353744367112-1718537171.jpg	C:/My%20Web%20Sites/ipl/brightcove.iplt20.com/output/input/6353744367112-1718537171.jpg	(from https://www.iplt20.com/)
10:31:40	372616/372616	---M-Z	200	added ('OK')	text/css	etag:%22671f7d6b-5af88+br+gzip%22	https://www.iplt20.com/assets/css/ipl-style.min.css?v=1.7.54	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/css/ipl-style.min65d8.css	(from https://www.iplt20.com/)
10:31:40	30972/30972	---M-Z	200	added ('OK')	text/css	etag:%2264245928-78fc+br+gzip%22	https://www.iplt20.com/assets/css/font-awesome.min.css?v=1.7.54	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/css/font-awesome.min65d8.css	(from https://www.iplt20.com/)
10:31:40	21233/21233	---M-Z	200	added ('OK')	application/javascript	etag:W/%2252f1-MTeJyg4xtlR4TbuosPg/Nk+Gg7Q%22	https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js	C:/My%20Web%20Sites/ipl/cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js	(from https://www.iplt20.com/)
10:31:41	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2005%20Nov%202024%2005:01:39%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/ipl/www.googletagmanager.com/gtm.b5445.delayed	(from https://www.iplt20.com/)
10:31:41	2643/2643	---M--	200	added ('OK')	image/png	etag:%22fd367f65d90da58e9ce9811b3a45dd91%22	https://documents.iplt20.com//ipl/assets/images/BCCI_logo.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/ipl/assets/images/BCCI_logo.png	(from https://www.iplt20.com/)
10:31:41	6378/6378	---M--	200	added ('OK')	image/png	etag:%227e005690d6081fdc55e1abb641b5feb8%22	https://documents.iplt20.com//ipl/assets/images/ipl-logo-new-old.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/ipl/assets/images/ipl-logo-new-old.png	(from https://www.iplt20.com/)
10:31:42	95458/95458	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:52:44%20GMT	https://www.iplt20.com/matches/results	C:/My%20Web%20Sites/ipl/www.iplt20.com/matches/results.html	(from https://www.iplt20.com/)
10:31:43	251992/251992	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:00:48%20GMT	https://www.iplt20.com/videos/all	C:/My%20Web%20Sites/ipl/www.iplt20.com/videos/all.html	(from https://www.iplt20.com/)
10:31:44	256554/256554	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:01:43%20GMT	https://www.iplt20.com/videos/ipl-magic	C:/My%20Web%20Sites/ipl/www.iplt20.com/videos/ipl-magic.html	(from https://www.iplt20.com/)
10:31:44	260157/260157	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:52:31%20GMT	https://www.iplt20.com/videos/ipl-exclusive	C:/My%20Web%20Sites/ipl/www.iplt20.com/videos/ipl-exclusive.html	(from https://www.iplt20.com/)
10:31:45	250771/250771	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:59:23%20GMT	https://www.iplt20.com/videos/highlights	C:/My%20Web%20Sites/ipl/www.iplt20.com/videos/highlights.html	(from https://www.iplt20.com/)
10:31:45	265149/265149	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:49:23%20GMT	https://www.iplt20.com/videos/auction	C:/My%20Web%20Sites/ipl/www.iplt20.com/videos/auction.html	(from https://www.iplt20.com/)
10:31:46	259232/259232	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:53:07%20GMT	https://www.iplt20.com/videos/interviews	C:/My%20Web%20Sites/ipl/www.iplt20.com/videos/interviews.html	(from https://www.iplt20.com/)
10:31:46	261612/261612	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:47:27%20GMT	https://www.iplt20.com/videos/press-conference	C:/My%20Web%20Sites/ipl/www.iplt20.com/videos/press-conference.html	(from https://www.iplt20.com/)
10:31:47	448093/448093	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:53:47%20GMT	https://www.iplt20.com/videos	C:/My%20Web%20Sites/ipl/www.iplt20.com/videos.html	(from https://www.iplt20.com/)
10:31:48	93929/93929	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:55:46%20GMT	https://www.iplt20.com/stats/2024	C:/My%20Web%20Sites/ipl/www.iplt20.com/stats/2024.html	(from https://www.iplt20.com/)
10:31:48	127652/127652	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:01:38%20GMT	https://www.iplt20.com/comparison	C:/My%20Web%20Sites/ipl/www.iplt20.com/comparison.html	(from https://www.iplt20.com/)
10:31:49	105277/105277	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:48:15%20GMT	https://www.iplt20.com/points-table/men/2024	C:/My%20Web%20Sites/ipl/www.iplt20.com/points-table/men/2024.html	(from https://www.iplt20.com/)
10:31:49	93146/93146	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2003:03:12%20GMT	https://www.iplt20.com/teams	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams.html	(from https://www.iplt20.com/)
10:31:49	207203/207203	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:51:24%20GMT	https://www.iplt20.com/news	C:/My%20Web%20Sites/ipl/www.iplt20.com/news.html	(from https://www.iplt20.com/)
10:31:50	163742/163742	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:48:18%20GMT	https://www.iplt20.com/news/announcements	C:/My%20Web%20Sites/ipl/www.iplt20.com/news/announcements.html	(from https://www.iplt20.com/)
10:31:51	164741/164741	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:52:19%20GMT	https://www.iplt20.com/news/match-reports	C:/My%20Web%20Sites/ipl/www.iplt20.com/news/match-reports.html	(from https://www.iplt20.com/)
10:31:51	85229/85229	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:06:50%20GMT	https://www.iplt20.com/about/about-us	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/about-us.html	(from https://www.iplt20.com/)
10:31:52	172744/172744	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2017:58:48%20GMT	https://www.iplt20.com/mobile-products	C:/My%20Web%20Sites/ipl/www.iplt20.com/mobile-products.html	(from https://www.iplt20.com/)
10:31:52	128713/128713	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:58:23%20GMT	https://www.iplt20.com/photos	C:/My%20Web%20Sites/ipl/www.iplt20.com/photos.html	(from https://www.iplt20.com/)
10:31:52	86514/86514	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:53:41%20GMT	https://www.iplt20.com/venues	C:/My%20Web%20Sites/ipl/www.iplt20.com/venues.html	(from https://www.iplt20.com/)
10:31:53	105240/105240	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2017:59:25%20GMT	https://www.iplt20.com/fantasy	C:/My%20Web%20Sites/ipl/www.iplt20.com/fantasy.html	(from https://www.iplt20.com/)
10:31:53	456757/456757	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2017:57:52%20GMT	https://www.iplt20.com/auction	C:/My%20Web%20Sites/ipl/www.iplt20.com/auction.html	(from https://www.iplt20.com/)
10:31:54	909346/909346	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:00:33%20GMT	https://www.iplt20.com/fan-poll	C:/My%20Web%20Sites/ipl/www.iplt20.com/fan-poll.html	(from https://www.iplt20.com/)
10:31:54	414055/414055	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:50:57%20GMT	https://www.iplt20.com/polls/emerging-player	C:/My%20Web%20Sites/ipl/www.iplt20.com/polls/emerging-player.html	(from https://www.iplt20.com/)
10:31:55	24436/24436	---M-Z	200	added ('OK')	application/javascript	etag:%2266f14ffe-5f74+br+gzip%22	https://www.iplt20.com/assets/js/ipl-custom.min.js?v=1.7.54	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/js/ipl-custom.min65d8.js	(from https://www.iplt20.com/)
10:31:55	160216/160216	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:01:54%20GMT	https://www.iplt20.com/news/4110/tata-ipl-2025-player-retentions-list-announced	C:/My%20Web%20Sites/ipl/www.iplt20.com/news/4110/tata-ipl-2025-player-retentions-list-announced.html	(from https://www.iplt20.com/)
10:31:56	145890/145890	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:01:55%20GMT	https://www.iplt20.com/news/4109/ipl-governing-council-announces-tata-ipl-player-regulations-2025-27	C:/My%20Web%20Sites/ipl/www.iplt20.com/news/4109/ipl-governing-council-announces-tata-ipl-player-regulations-2025-27.html	(from https://www.iplt20.com/)
10:31:58	213928/213928	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:01:56%20GMT	https://www.iplt20.com/video/58693/tata-ipl-2024---season-review	C:/My%20Web%20Sites/ipl/www.iplt20.com/video/58693/tata-ipl-2024---season-review.html	(from https://www.iplt20.com/)
10:31:59	214048/214048	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:01:57%20GMT	https://www.iplt20.com/video/58691/champions-speak-post-match-chat-with-mitchell-starc--venkatesh-iyer	C:/My%20Web%20Sites/ipl/www.iplt20.com/video/58691/champions-speak-post-match-chat-with-mitchell-starc--venkatesh-iyer.html	(from https://www.iplt20.com/)
10:32:00	214022/214022	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:01:59%20GMT	https://www.iplt20.com/video/58690/in-conversation-with-ipl-2024-winning-captain-shreyas-iyer	C:/My%20Web%20Sites/ipl/www.iplt20.com/video/58690/in-conversation-with-ipl-2024-winning-captain-shreyas-iyer.html	(from https://www.iplt20.com/)
10:32:02	213917/213917	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:02:00%20GMT	https://www.iplt20.com/video/58688/rinku-singh---gods-plan	C:/My%20Web%20Sites/ipl/www.iplt20.com/video/58688/rinku-singh---gods-plan.html	(from https://www.iplt20.com/)
10:32:02	2320/2320	---M--	200	added ('OK')	image/gif	etag:%22bc7e555f60dbd86187b7a4b1bc4aacfc%22	https://documents.iplt20.com//ipl/assets/images/loader.gif	C:/My%20Web%20Sites/ipl/documents.iplt20.com/ipl/assets/images/loader.gif	(from https://www.iplt20.com/)
10:32:02	13273/13273	---M--	200	added ('OK')	application/octet-stream	etag:%22667f6fc60c1b07fb2d371811d6c7e128%22	https://documents.iplt20.com/bcci/live_blog/1644520414_tata-logo.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1644520414_tata-logo.png	(from https://www.iplt20.com/)
10:32:03	10262/10262	---M--	200	added ('OK')	application/octet-stream	etag:%22c8199529cfc01cbc3be626a7d734b608%22	https://documents.iplt20.com/bcci/live_blog/1680104749_StarSports_Logo-Tagline%203.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1680104749_StarSports_Logo-Tagline%203.png	(from https://www.iplt20.com/)
10:32:03	4622/4622	---M--	200	added ('OK')	application/octet-stream	etag:%22c557a1bb9cca3535fd00f27711c379ef%22	https://documents.iplt20.com/bcci/live_blog/1671017722_Jio%20CinemaAsset%202%201.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1671017722_Jio%20CinemaAsset%202%201.png	(from https://www.iplt20.com/)
10:32:03	11559/11559	---M--	200	added ('OK')	application/octet-stream	etag:%22d2ee7bf95d5cc48a276003006e8fee38%22	https://documents.iplt20.com/bcci/live_blog/1646835698_dream11.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1646835698_dream11.png	(from https://www.iplt20.com/)
10:32:04	11561/11561	---M--	200	added ('OK')	application/octet-stream	etag:%229333f5c37780198c53eff72193eab0d0%22	https://documents.iplt20.com/bcci/live_blog/1678119494_Cred.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1678119494_Cred.png	(from https://www.iplt20.com/)
10:32:04	15998/15998	---M--	200	added ('OK')	application/octet-stream	etag:%22c40f001a1c92b1a8a35e8fdea7c072f4%22	https://documents.iplt20.com/bcci/live_blog/1678119570_Upstox.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1678119570_Upstox.png	(from https://www.iplt20.com/)
10:32:04	17000/17000	---M--	200	added ('OK')	application/octet-stream	etag:%2261a1ee732def270efff8d94ea89fb1d3%22	https://documents.iplt20.com/bcci/live_blog/1679731178_Rupay.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1679731178_Rupay.png	(from https://www.iplt20.com/)
10:32:04	16493/16493	---M--	200	added ('OK')	application/octet-stream	etag:%22c7e070975d9dd77d605069c373db8ec0%22	https://documents.iplt20.com/bcci/live_blog/1679731219_saudi-new-logo.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1679731219_saudi-new-logo.png	(from https://www.iplt20.com/)
10:32:05	12855/12855	---M--	200	added ('OK')	application/octet-stream	etag:%22534a39bafba863fd0d007ca677f3e7ee%22	https://documents.iplt20.com/bcci/live_blog/1680102806_herballife.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/live_blog/1680102806_herballife.png	(from https://www.iplt20.com/)
10:32:05	22611/22611	---M--	200	added ('OK')	application/octet-stream	etag:%22d9e4a1a91db182f868252871e0291190%22	https://documents.iplt20.com/bcci/logo/1647964934_aramco.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/bcci/logo/1647964934_aramco.png	(from https://www.iplt20.com/)
10:32:06	116316/116316	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:32:55%20GMT	https://www.iplt20.com/teams/chennai-super-kings	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/chennai-super-kings.html	(from https://www.iplt20.com/)
10:32:07	110508/110508	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:45:20%20GMT	https://www.iplt20.com/teams/delhi-capitals	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/delhi-capitals.html	(from https://www.iplt20.com/)
10:32:07	113328/113328	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:46:39%20GMT	https://www.iplt20.com/teams/gujarat-titans	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/gujarat-titans.html	(from https://www.iplt20.com/)
10:32:07	119331/119331	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:34:45%20GMT	https://www.iplt20.com/teams/kolkata-knight-riders	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/kolkata-knight-riders.html	(from https://www.iplt20.com/)
10:32:08	113003/113003	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:50:19%20GMT	https://www.iplt20.com/teams/lucknow-super-giants	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/lucknow-super-giants.html	(from https://www.iplt20.com/)
10:32:08	114816/114816	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:37:00%20GMT	https://www.iplt20.com/teams/mumbai-indians	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/mumbai-indians.html	(from https://www.iplt20.com/)
10:32:08	102338/102338	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:45:21%20GMT	https://www.iplt20.com/teams/punjab-kings	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/punjab-kings.html	(from https://www.iplt20.com/)
10:32:09	118766/118766	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:34:58%20GMT	https://www.iplt20.com/teams/rajasthan-royals	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/rajasthan-royals.html	(from https://www.iplt20.com/)
10:32:09	106690/106690	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:23:20%20GMT	https://www.iplt20.com/teams/royal-challengers-bangalore	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/royal-challengers-bangalore.html	(from https://www.iplt20.com/)
10:32:10	114850/114850	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2004:38:07%20GMT	https://www.iplt20.com/teams/sunrisers-hyderabad	C:/My%20Web%20Sites/ipl/www.iplt20.com/teams/sunrisers-hyderabad.html	(from https://www.iplt20.com/)
10:32:10	89100/89100	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:30:14%20GMT	https://www.iplt20.com/about/anti-corruption-policy?id=260	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/anti-corruption-policycf28.html	(from https://www.iplt20.com/)
10:32:10	89088/89088	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:30:13%20GMT	https://www.iplt20.com/about/anti-doping-policy?id=261	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/anti-doping-policy357b.html	(from https://www.iplt20.com/)
10:32:10	89055/89055	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:00:31%20GMT	https://www.iplt20.com/about/tue-application-form?id=265	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/tue-application-form8eeb.html	(from https://www.iplt20.com/)
10:32:11	89111/89111	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:26:40%20GMT	https://www.iplt20.com/about/anti-racism-policy?id=266	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/anti-racism-policyfe1c.html	(from https://www.iplt20.com/)
10:32:12	89151/89151	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:08:25%20GMT	https://www.iplt20.com/about/clothing-and-equipment-regulations?id=267	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/clothing-and-equipment-regulations79ee.html	(from https://www.iplt20.com/)
10:32:12	89208/89208	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:09:48%20GMT	https://www.iplt20.com/about/code-of-conduct-for-players-and-team-officials?id=268	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/code-of-conduct-for-players-and-team-officials0fd6.html	(from https://www.iplt20.com/)
10:32:12	89086/89086	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:30:14%20GMT	https://www.iplt20.com/about/news-access-regulations?id=270	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/news-access-regulations3129.html	(from https://www.iplt20.com/)
10:32:13	89054/89054	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:30:14%20GMT	https://www.iplt20.com/about/image-use-terms?id=271	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/image-use-terms3cd8.html	(from https://www.iplt20.com/)
10:32:13	88917/88917	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:10:42%20GMT	https://www.iplt20.com/about/governing-council?id=275	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/governing-council097d.html	(from https://www.iplt20.com/)
10:32:13	89113/89113	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:01:03%20GMT	https://www.iplt20.com/about/match-playing-conditions?id=272	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/match-playing-conditionsae0c.html	(from https://www.iplt20.com/)
10:32:14	89092/89092	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:06:03%20GMT	https://www.iplt20.com/about/pmoa-minimum-standard?id=273	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/pmoa-minimum-standard486c.html	(from https://www.iplt20.com/)
10:32:14	89114/89114	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2017:58:59%20GMT	https://www.iplt20.com/about/suspect-action-policy?id=290	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/suspect-action-policydc59.html	(from https://www.iplt20.com/)
10:32:15	91237/91237	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202024%2018:11:24%20GMT	https://www.iplt20.com/about/contact-us	C:/My%20Web%20Sites/ipl/www.iplt20.com/about/contact-us.html	(from https://www.iplt20.com/)
10:32:16	80851/80851	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:02:14%20GMT	https://www.iplt20.com/privacy-policy	C:/My%20Web%20Sites/ipl/www.iplt20.com/privacy-policy.html	(from https://www.iplt20.com/)
10:32:16	89500/89500	---M-Z	200	added ('OK')	application/javascript	etag:%2264245928-15d9c+br+gzip%22	https://www.iplt20.com/assets/js/jQuery/jquery-3.6.min.js?v=1.7.54	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/js/jQuery/jquery-3.6.min65d8.js	(from https://www.iplt20.com/)
10:32:16	69125/69125	---M-Z	200	added ('OK')	application/javascript	etag:%2264245928-10e05+br+gzip%22	https://www.iplt20.com/assets/js/mix-slick-flipdown-magnific-popup.js?v=1.7.54	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/js/mix-slick-flipdown-magnific-popup65d8.js	(from https://www.iplt20.com/)
10:32:16	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214d449eb8876fa55e1ef3c2cc52b0c17%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	C:/My%20Web%20Sites/ipl/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	(from https://www.iplt20.com/)
10:32:17	16741/16741	---M-Z	200	added ('OK')	application/javascript	etag:%2266683fec-4165+br+gzip%22	https://www.iplt20.com/assets/js/video_js/brightcove_palyer.js?v=1.7.54	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/js/video_js/brightcove_palyer65d8.js	(from https://www.iplt20.com/)
10:32:18	80849/80849	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:02:16%20GMT	https://www.iplt20.com/cookie-policy	C:/My%20Web%20Sites/ipl/www.iplt20.com/cookie-policy.html	(from https://www.iplt20.com/)
10:32:18	7889/7889	---M-Z	200	added ('OK')	application/javascript	etag:%2260641588-1ed1%22	https://cdnjs.cloudflare.com/ajax/libs/lazysizes/5.3.2/lazysizes.min.js	C:/My%20Web%20Sites/ipl/cdnjs.cloudflare.com/ajax/libs/lazysizes/5.3.2/lazysizes.min.js	(from https://www.iplt20.com/)
10:32:19	291/291	---M--	200	added ('OK')	image/png	etag:%2297c50029605759d208298dfd871c2da7%22	https://documents.iplt20.com//ipl/assets/images/ap-close-pop-vd.png	C:/My%20Web%20Sites/ipl/documents.iplt20.com/ipl/assets/images/ap-close-pop-vd.png	(from https://www.iplt20.com/)
10:32:21	98642/98642	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2005:02:18%20GMT	https://www.iplt20.com/video/magic-moments	C:/My%20Web%20Sites/ipl/www.iplt20.com/video/magic-moments.html	(from https://www.iplt20.com/)
10:32:21	376/376	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245928-178+br+gzip%22	https://www.iplt20.com/assets/js/slick-slider/images/arrow-left-white.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/js/slick-slider/images/arrow-left-white.svg	(from https://www.iplt20.com/assets/css/ipl-style.min.css?v=1.7.54)
10:32:21	376/376	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245928-178+br+gzip%22	https://www.iplt20.com/assets/js/slick-slider/images/arrow-right-white.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/js/slick-slider/images/arrow-right-white.svg	(from https://www.iplt20.com/assets/css/ipl-style.min.css?v=1.7.54)
10:32:22	5246/5246	---M-Z	200	added ('OK')	image/svg+xml	etag:%226619183e-147e+br+gzip%22	https://www.iplt20.com/assets/images/menu-top-bg.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/menu-top-bg.svg	(from https://www.iplt20.com/assets/css/ipl-style.min.css?v=1.7.54)
10:32:22	3918/3918	---M--	200	added ('OK')	image/png	etag:%2264245928-f4e%22	https://www.iplt20.com/assets/images/expand.png	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/expand.png	(from https://www.iplt20.com/assets/css/ipl-style.min.css?v=1.7.54)
10:32:23	321/321	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264245928-141+gzip%22	https://www.iplt20.com/assets/images/auction-arrow-white.svg	C:/My%20Web%20Sites/ipl/www.iplt20.com/assets/images/auction-arrow-white.svg	(from https://www.iplt20.com/assets/css/ipl-style.min.css?v=1.7.54)
